"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"1162954","Major General D M Cullen OBE","OF-7","Chief of Staff Land Forces","Chief of Staff Land Forces is responsible for the command and management of Army HQ including: the coordination of work across all Lines of Development, supported by DG LS&E on the Logistics and Equipment lines; the development and implementation of the LF communications plan in support of Defence and Army communications plans; and driving change and continuous improvement across the HQ.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","44275016","1.00","N/A","","","Military","","1"
"1654603","Major General the Duke of Westminster KG CB OBE TD DL","OF-7","Deputy Commander Land Forces","Responsible for recruiting and training of Reserves for current and future operations, in conjunction with DG ART. DCLF will direct the staff and coordination of the force generation and deployment of the Reserves within the Army for Op HERRICK, contingency and UK operations. DCLF will assist CLF in migrating TA C2 under the Regular Army structure.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","Does not draw a salary TA Officer, no UKP liability","1"
"01330433","N/D","OF-6","Assistant Chief of Staff Support","Assistant Chief of Staff Support controls the Land Forces plans and resources staff and has responsibility for delivering organisational and structural change within the Field Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","New post augmenting the new Commander Land Forces Headquarters, recognising the additional responsibilities passed from Personnel Support Command to Commander Land Forces. Principal of which is the responsibility for delivery of the Firm Base.","1"
"1601488","N/D","OF-6","Assistant Chief of Staff Operations","The Commitments Directorate (Cts Dir) has 3 branches: Counter-Terrorism & United Kingdom Operations (CT & UK Ops), which includes the Standing Joint Commander UK (SJC(UK)); Counter-Improvised Explosive Devices (C-IED); and Operations Commitments (Ops Cts).","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","Previous post title: Director Commitments","1"
"1601441","N/D","OF-6","Director Olympics","Support Standing Joint Commander in coordinating and delivering military and security support to the 2012 Olympic Games.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","Lifed post using COS Field Army liability","1"
"1227878","Major General J I Bashall CBE","OF-7","General Officer Commanding 1 (UK) Armoured Division","Contribute to the delivery of Op ENTIRETY to ensure optimal contribution, in all aspects, towards the successful execution of a COIN campaign in Southern Afghanistan. Prepare force elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources. As directed, contribute to the correct allocation of in-service equipment capability to enable Force Preparation and Generation; manage and maintain equipment allocated to 1 (UK) Div. As directed, deliver the required collective training for all Force Elements assigned to 1 (UK) Div. Improve our service to families, especially during periods when a family member is deployed on operations. Confirm understanding of leadership and discipline standards. Increase and enhance the deployability of soldiers within 1 (UK) Div. When required, allocate Force Elements in support of Army Interoperability and International Security Activities.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1167986","N/D","OF-6","Commander 7 Armoured Brigade","Comd 7 Armd Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 7 Armd Bde. Increase and enhance the deployability of soldiers within 7 Armd Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1227878","N/D","1.00","N/A","","","Military","","1"
"1169246","N/D","OF-6","Commander 20 Armoured Brigade","Comd 20 Armd Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 20 Armd Bde. Increase and enhance the deployability of soldiers within 20 Armd Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1227878","N/D","1.00","N/A","","","Military","","1"
"1229309","N/D","OF-6","Commander Artillery 1 (UK) Division","Comd Arty 1 (UK) Div is to command OPCOM troops, prepare and deliver force elements within the Divisional Artillery Group and facilitate the planning and delivery of all Fires and Influence activity within 1 (UK) Div.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1227878","N/D","1.00","N/A","","","Military","","1"
"1172125","Major General J G Lorimer DSO MBE","OF-7","General Officer Commanding 3 (UK) Division","Contribute to the delivery of Op ENTIRETY to ensure optimal contribution, in all aspects, towards the successful execution of a COIN campaign in Southern Afghanistan. Prepare force elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources. As directed, contribute to the correct allocation of in-service equipment capability to enable Force Preparation and Generation; manage and maintain equipment allocated to 3 (UK) Div. As directed, deliver the required collective training for all Force Elements assigned to 3 (UK) Div. Improve our service to families, especially during periods when a family member is deployed on operations. Confirm understanding of leadership and discipline standards. Increase and enhance the deployability of soldiers within 3 (UK) Div. When required, allocate Force Elements in support of Army Interoperability and International Security Activities.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1223786","N/D","OF-6","Commander 1 Mechanised Brigade","Comd 1 Mech Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 1 Mech Bde. Increase and enhance the deployability of soldiers within 1 Mech Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1172125","N/D","1.00","N/A","","","Military","","1"
"1169362","N/D","OF-6","Commander 4 Mechanised Brigade","Comd 4 Armd Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 4 Armd Bde. Increase and enhance the deployability of soldiers within 4 Armd Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1172125","N/D","1.00","N/A","","","Military","","1"
"1140683","N/D","OF-6","Commander 12 Mechanised Brigade","Comd 12 Mech Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 12 Mech Bde. Increase and enhance the deployability of soldiers within 12 Mech Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1172125","N/D","1.00","N/A","","","Military","","1"
"1215776","Eliminated","OF-6","Commander 19 Light Brigade","Comd 19 Lt Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 19 Lt Bde. Increase and enhance the deployability of soldiers within 19 Lt Bde.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1172125","N/D","1.00","N/A","","","Military","19 Light Brigade deleted as a result of SDSR, Brigade Commander's post eliminated.","1"
"1172331","N/D","OF-6","Commander Artillery 3 (UK) Division","Comd Arty 3 (UK) Div is to command OPCOM troops, prepare and deliver force elements within the Divisional Artillery Group and facilitate the planning and delivery of all Fires, Targeting and Air-Land Integration activity within 3 (UK) Div.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1172125","N/D","1.00","N/A","","","Military","","1"
"1151649","Major General S A Burley MBE","OF-7","General Officer Commanding Theatre Troops","Th Tps is responsible for the provision of Combat Support (CS) and Combat Service Support (CSS) operations world-wide in support of the UK’s Defence Strategy. GOC Theatre Troops commands approximately 32,000 regular and reserve personnel, and a further 1100 civil servants.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1242034","N/D","OF-6","Commander 8 Force Engineer Brigade","Comd 8 Force Generates the C-IED TF, MSSG, RE support to HQ AIR, the RE Works Gp and co-ordinates the training for the Engr Gp for HERRICK. Much of this is beyond OPCOM units. He is also CRE Fd Army and Standing Joint Force Engr in PJHQ.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1260044","N/D","OF-6","Commander 1 Signals Brigade","Comd 1 Sig Bde is to command Operational Command troops, and prepare and deliver Command Support and General Support Communication Information Systems to Headquarters Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1149069","N/D","OF-6","Commander 2 Signal Brigade","Comd 2 Sig Bde is to deliver specialist Information Communication Services at endorsed readiness in order to enable effective command and control of Expeditionary, OGD and UK Operations.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1266346","N/D","OF-6","Commander 11 Signals Brigade","Comd 11 Signal Brigade commands and FORGEN the 5 x Campaign Signal Regiments for HERRICK; EWSI capability for HERRICK and contingent ops; and Level 3 technical support for worldwide Army CIS and Log NEC capability. In addition the Bde delivers complex CIS projects onto operations and provides CIS support to PDT for HQ TFH and its BGs as well as JFSp(A).","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1484098","N/D","OF-6","Commander 101 Logistics Brigade","Comd 101 Log Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designated Force Elements in order to provide Joint Force Suppport and, if necessary, Land Component 3rd Line Logistic capability.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1167141","N/D","OF-6","Commander 102 Logistics Brigade","Comd 102 Log Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designated Force Elements in order to provide Joint Force Suppport and, if necessary, Land Component 3rd Line Logistic capability.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1217095","N/D","OF-6","Commander 104 Logistics Support Brigade","Comd 104 Log Sp Bde is to command OPCOM troops and prepare, maintain and when ordered, deploy designated Force Elements in order to provide Joint Force Suppport and, if necessary, Land Component 3rd Line Logistic capability.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1474760","N/D","OF-6","Commander 2 Medical Brigade","2 Med Bde is to: a. Op ENTIRETY. Contribute to the optimal delivery of Op ENTIRETY in order to ensure the sucessful execution of the COIN campaign in Afghanistan. b. Force Generation. Prepare Force Elements and individuals for current operations, primarily Afghanistan, and readiness within allocated resources.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1151649","N/D","1.00","N/A","","","Military","","1"
"1167888","Major General N J Caplin CB","OF-7","General Officer Commanding British Forces Germany","General Officer Commanding British Forces Germany is to deliver the Firm base, championing overseas support, whilst managing the drawdown in Germany, in order to provide land military capability in the most effective and efficient manner.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1225305","N/D","OF-6","Deputy Commander British Forces Germany","Support GOC British Forces Germany in delivering principal BFG outputs and achieveing the BFG mission.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167888","N/D","1.00","N/A","","","Military","","1"
"1523140","N/D","OF-6","Director British Forces Germany Health Service","To improve the health of the Army by assuring the delivery of appropriate, safe and timely healthcare, ensuring that the Army is supported by robust and sustainable services in order to maximise operational effectiveness.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167888","N/D","1.00","N/A","","","Military","Post previously under command General Officer Commanding UK Support Command.","1"
"1146049","Major General G P R Norton CBE","OF-7","General Officer Commanding London District and Major General The Household Division","To Deliver State Ceremonial and Public Duties in London and Windsor; Force generate and prepare regular and TA force elements; Provide the necessary Firm Base support within boundaries in order to meet CLF’s operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","Post previously previously under command Adjutant General.","1"
"1146077","N/D","OF-6","Deputy Commander London District","Support GOC London District in delivering principal London District outputs and achieving the London District Mission.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1146049","N/D","1.00","N/A","","","Military","","1"
"00386481","Major General C J Boag CBE","OF-7","General Officer Commanding Support Command","Support Command is to: - Provide the necessary support to the successful delivery of both UK Operations and the execution of Op HERRICK. - Achieve the specified tasks in support of the achievement of Firm Base Outputs - As directed, support the sustainment of the Army's Moral Component in order to deliver success on operations in Afghanistan and at home, and thereafter the Army of the future.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1662048","N/D","OF-6","Chief of Staff Support Command","Chief of Staff Support Command is responsible for the command and management of HQ Support Command.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","New post using deenrichment of OF-7 liability from GOC 5 Division, post deleted under Project AVANTI.","1"
"1167034","N/D","OF-6","Commander 2 (South East) Brigade","2 (South East) Brigade is the Regional formation of the Army in the South East of England, part of the Support Command. The Brigade is to provide the necessary Firm Base support within boundaries including British Gurkhas Nepal and Brunei Garrison, in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1253061","N/D","OF-6","Commander 15 (North East) Brigade","15 (NE) Brigade is the regional brigade which looks after the Army's interests in the North East of England. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1459738","N/D","OF-6","Commander 38 (Irish) Brigade","38 (Irish) Brigade is the regional brigade which commands operations and delivers the Firm Base in Northern Ireland in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1168245","N/D","OF-6","Commander 42 (North West) Brigade","42 (North West) Brigade is the regional brigade which looks after the Army's interests in North West England and the Isle of Man. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1168553","N/D","OF-6","Commander 43 (Wessex) Brigade","43 (Wessex) Brigade is the Army Regional formation in the South West of England. It provides the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1168742","N/D","OF-6","Commander 49 (East) Brigade","49 (East) Brigade covers East Midlands and East Anglia. The brigade is responsible for providing the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1167292","N/D","OF-6","Commander 51 (Scottish) Brigade","51 (Scottish) Brigade is to provide and manage effectively Infrastructure Support, Military Capability, Representation and resources within Scotland. The Brigade is to provide the necessary Firm Base support within boundaries in order to meet in CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1168111","N/D","OF-6","Commander 143 (West Midlands) Brigade","143 (WM) Brigade covers the West Midlands. It provides the necessary Firm Base support wihtin boundaries in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1178769","N/D","OF-6","Commander 145 (South) Brigade","145 (South) Brigade is the Army Regional formation in the South of England, and it forms part of the 4th Division in Regional Forces. It provides the necessary Firm Base support within boundaries in order to meet CLF's operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"1168154","N/D","OF-6","Commander 160 (Wales) Brigade","160 (Wales) Brigade is to provide the necessary Firm Base support within Wales in order to meet CLF’s operational requirements and wider Defence needs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00386481","N/D","1.00","N/A","","","Military","","1"
"00472483","Major General N H Eeles","OF-7","General Officer Commanding Scotland","GOC Scotland is to act as the army's principal representative in Scotland. He is to contribute to the development of a sustainable and politically acceptable basing plan for Scotland and, in support of GOC London District, deliver the required level of State Ceremonial and Public Duties in Scotland.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","N/A","","","Military","","1"
"1596792","Air Vice-Marshal C Dixon CB OBE","OF-7","Commander Joint Helicopter Command","Provide designated Force Elements to conduct and support operations in pursuit of the UK’s Defence Aim.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","292035159","1.00","N/A","","","Military","","1"
"1599388","N/D","OF-6","Deputy Comd Joint Helicopter Command","JHC provides battlefi eld helicopter (BH) and air assault force elements to conduct and support operations within designated readiness and capabilities, in order to support the UK’s Defence strategy. The JHC commands all the BH of the Royal Navy, Army and Royal Air Force, operating over 250 aircraft including the Sea King and Lynx helicopters of the Royal Navy’s Commando Helicopter Force; the Chinook, Puma and Merlin helicopters of the Royal Air Force and the Apache, Lynx, Gazelle and Bell 212 helicopters and the Islander fi xed wing aircraft of the Army Air Corps.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1596792","N/D","1.00","N/A","","","Military","","1"
"1596498","N/D","OF-6","Director Developemnt/Director Army Aviation Joint Helicopter Command","As Director Development and Director Army Air Corps, Brigadier David Short is responsible for all future planning and developments of the JHC ranging from Front Line Operations to Exercises in the UK. As professional head of the AAC, Brig Short is responsible for the values, ethos, image (including media) and general well-being of the AAC. DAAvn is to give direction and professional advice on Army Aviation (AAvn) and AAC matters; act as the CAA&I and to be the Release to Service Authority (RTSA) for all Army aircraft, in order to sustain the delivery of military aviation capability in pursuit of the UK’s Defence aim.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1596792","N/D","1.00","N/A","","","Military","","1"
"1221027","N/D","OF-6","Commander 16 Air Assault Brigade","Comd 16 Air Assault Bde is to command OPCOM troops and prepare and deliver force elements in role in order to contribute to the Land Command and UK Defence capability. As directed, deliver the required collective training for all Force Elements assigned to 16 Air Assault Bde. Increase and enhance the deployability of soldiers within 16 Air Assault Bde.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1596792","N/D","1.00","N/A","","","Military","","1"
"1591926","Lieutenant General J D Page CB OBE","OF-8","Commader Force Development and Training","Commander FDT is to optimise the delivery of Army capability in order to ensure success on operations now and in the future.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167535","407754346","1.00","125000","129999","","Military","","1"
"1591929","N/D","OF-6","Chief of Staff Force Development and Training","Direct and coordinate the staff output within FDT to optimise the the delivery of Army capability through cohernet support to subordinate and superior organisations.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","","1"
"1605168","N/D","OF-6","Director Training","D Trg(A) provides the Army HQ’s 1* focal point for the Training Line of Development.  Part of Army HQ, D Trg(A) comprises of 4 staff branches: Individual Training, Training Development, Training Capability and Collective Training.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","","1"
"1603839","Major General P W Jaques","OF-7","Director General Logistics, Support and Equipment","DG LS&E is to manage the Army's Equipment Capability through life in order to support current and future operations. Main Effort: Ensuring that our operational commanders are resourced with the equipment capability that they need to succeed.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","","1"
"1605127","N/D","OF-6","Head Information Superiority","The Directorate is the focal point for all ISTAR policy, planning, doctrine, training and equipment capability matters within Army HQ. The Directorate also acts as the single Army authority for the provision of policy, direction and professional advice to PJHQ, MOD and other service commands on both G2 and ISTAR issues within the Land Environment. The Directorate focuses on delivering coherent ISTAR capability for the Current Operating Environment and offers Army subject matter expertise to Defencewide ISTAR programmes that will deliver enduring capabilities. The G2 Ops team ensures the effective delivery of intelligence on political and military developments in operational areas, and those areas where developing situations could lead to the involvement of British Forces within the Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1603839","N/D","1.00","N/A","","","Military","","1"
"1604346","N/D","OF-6","Director Logistics","D Log (A) is the Army’s 1* Logistic Proponent and lead for all logistic policy and plans, logistic support, and CSS operational capability matters, including assurance, in order to support the provision of Force Elements (FE)","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1603839","N/D","1.00","N/A","","","Military","","1"
"1604479","N/D","OF-6","Director Equipment","The Equipment Directorate’s mission is to equip and support the force now and in the future in order to allow it to train and fight. It is the lead on UOR and Equipment Plan capability integration and achieves its objectives through the coordinated efforts of three branches, each headed up by an Assistant Director.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1603839","N/D","1.00","N/A","","","Military","","1"
"1272850","Major General R R Davis CBE","OF-7","Director General Army Recruiting and Training","Deliver the required number of appropriately trained and motivated officers and soldiers in order to meet the current and future operational requirements of the Army and Defence.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","","1"
